experiment,boundary,control,replicate,mode_count,requested_mode_count,mode_indices,suppression_fraction,centering,positions,activation_delta_rms,calibration_activation_delta_rms,hard_nll,delta_hard_nll,answer_accuracy,answer_accuracy_drop,paired_context_accuracy,paired_accuracy_drop,mean_correct_probability,correct_probability_drop,mean_kl_base_to_intervened,logit_margin_drop
group_sweep,layer.0.input,random,35,4,4,"[8, 17, 19, 24]",0.5,position,null,0.14464129507541656,,0.05835869535803795,0.009976282715797424,0.9984076619148254,0.0015923380851745605,0.9968152642250061,0.0031847357749938965,0.9493599534034729,0.003448009490966797,0.008391311392188072,0.09666633605957031
group_sweep,layer.0.input,random,36,4,4,"[5, 10, 18, 25]",0.5,position,null,0.12320397049188614,,0.05490710586309433,0.0065246932208538055,1.0,0.0,1.0,0.0,0.9468974471092224,0.005910515785217285,0.002817172557115555,0.14260244369506836
group_sweep,layer.0.input,random,37,4,4,"[11, 12, 17, 27]",0.5,position,null,0.12041399627923965,,0.050095878541469574,0.0017134658992290497,1.0,0.0,1.0,0.0,0.9512148499488831,0.0015931129455566406,0.0007133411709219217,0.06991338729858398
group_sweep,layer.0.input,random,38,4,4,"[6, 13, 16, 26]",0.5,position,null,0.10800774395465851,,0.055787019431591034,0.00740460678935051,0.9984076619148254,0.0015923380851745605,0.9968152642250061,0.0031847357749938965,0.946540892124176,0.006267070770263672,0.004087644629180431,0.15040206909179688
group_sweep,layer.0.input,random,39,4,4,"[3, 9, 21, 31]",0.5,position,null,0.14215600490570068,,0.05879564210772514,0.01041322946548462,1.0,0.0,1.0,0.0,0.9436305165290833,0.009177446365356445,0.006596574559807777,0.25965166091918945
group_sweep,layer.0.input,random,40,4,4,"[11, 19, 24, 27]",0.5,position,null,0.11970459669828415,,0.049851350486278534,0.0014689378440380096,1.0,0.0,1.0,0.0,0.9514611959457397,0.0013467669486999512,0.0005835188203491271,0.06096076965332031
group_sweep,layer.0.input,random,41,4,4,"[10, 14, 19, 23]",0.5,position,null,0.12664000689983368,,0.05376596376299858,0.005383551120758057,0.9984076619148254,0.0015923380851745605,0.9968152642250061,0.0031847357749938965,0.9496714472770691,0.0031365156173706055,0.003946135751903057,0.047917842864990234
group_sweep,layer.0.input,random,42,4,4,"[3, 7, 13, 18]",0.5,position,null,0.15433251857757568,,0.06968289613723755,0.021300483494997025,0.9984076619148254,0.0015923380851745605,0.9968152642250061,0.0031847357749938965,0.9352068305015564,0.0176011323928833,0.014804024249315262,0.36720800399780273
group_sweep,layer.0.input,random,43,4,4,"[1, 3, 22, 28]",0.5,position,null,0.14322996139526367,,0.08658712357282639,0.03820471093058586,0.9952229261398315,0.004777073860168457,0.9904458522796631,0.009554147720336914,0.9238930344581604,0.028914928436279297,0.028295328840613365,0.516578197479248
group_sweep,layer.0.input,random,44,4,4,"[5, 8, 23, 28]",0.5,position,null,0.12542231380939484,,0.05455183982849121,0.006169427186250687,1.0,0.0,1.0,0.0,0.9470859169960022,0.0057220458984375,0.0024338955990970135,0.16260147094726562
group_sweep,layer.0.input,random,45,4,4,"[6, 21, 24, 26]",0.5,position,null,0.12067288160324097,,0.05175148323178291,0.003369070589542389,1.0,0.0,1.0,0.0,0.9496777057647705,0.0031302571296691895,0.0011733430437743664,0.10843133926391602
group_sweep,layer.0.input,random,46,4,4,"[5, 11, 14, 28]",0.5,position,null,0.12677216529846191,,0.05399933457374573,0.005616921931505203,1.0,0.0,1.0,0.0,0.9476227760314941,0.005185186862945557,0.0021733311004936695,0.14119815826416016
group_sweep,layer.0.input,random,47,4,4,"[4, 11, 16, 26]",0.5,position,null,0.11550524830818176,,0.05381019786000252,0.005427785217761993,1.0,0.0,1.0,0.0,0.9478676319122314,0.004940330982208252,0.0028896150179207325,0.1700119972229004
group_sweep,layer.0.input,random,48,4,4,"[4, 7, 20, 27]",0.5,position,null,0.14902028441429138,,0.053977157920598984,0.0055947452783584595,1.0,0.0,1.0,0.0,0.9477030634880066,0.0051048994064331055,0.00328175351023674,0.12515592575073242
group_sweep,layer.0.input,random,49,4,4,"[7, 12, 15, 19]",0.5,position,null,0.14011752605438232,,0.053056396543979645,0.0046739839017391205,1.0,0.0,1.0,0.0,0.9484377503395081,0.004370212554931641,0.002213276457041502,0.1686701774597168
group_sweep,layer.0.input,random,50,4,4,"[9, 15, 24, 28]",0.5,position,null,0.11849610507488251,,0.04933701455593109,0.000954601913690567,1.0,0.0,1.0,0.0,0.9519015550613403,0.0009064078330993652,0.0003415916580706835,0.03053426742553711
group_sweep,layer.0.input,random,51,4,4,"[3, 5, 11, 19]",0.5,position,null,0.14347006380558014,,0.06841354817152023,0.02003113552927971,0.9968152642250061,0.0031847357749938965,0.993630588054657,0.006369411945343018,0.9374443888664246,0.015363574028015137,0.012974362820386887,0.3633275032043457
group_sweep,layer.0.input,random,52,4,4,"[0, 9, 23, 31]",0.5,position,null,0.1378486603498459,,0.061725836247205734,0.01334342360496521,1.0,0.0,1.0,0.0,0.9406605958938599,0.012147367000579834,0.00685250386595726,0.32269763946533203
group_sweep,layer.0.input,random,53,4,4,"[15, 24, 25, 28]",0.5,position,null,0.10725132375955582,,0.04886139556765556,0.00047898292541503906,1.0,0.0,1.0,0.0,0.952354371547699,0.00045359134674072266,0.0001247544860234484,0.022155284881591797
group_sweep,layer.0.input,random,54,4,4,"[2, 12, 23, 29]",0.5,position,null,0.1137162297964096,,0.05008663982152939,0.0017042271792888641,1.0,0.0,1.0,0.0,0.9511979222297668,0.0016100406646728516,0.0005483909626491368,0.06987857818603516
group_sweep,layer.0.input,random,55,4,4,"[6, 15, 22, 25]",0.5,position,null,0.10008984804153442,,0.05104184150695801,0.0026594288647174835,1.0,0.0,1.0,0.0,0.9502975344657898,0.0025104284286499023,0.0008261824259534478,0.10083484649658203
group_sweep,layer.0.input,random,56,4,4,"[0, 10, 23, 28]",0.5,position,null,0.1391255259513855,,0.062235862016677856,0.013853449374437332,1.0,0.0,1.0,0.0,0.9402021765708923,0.012605786323547363,0.006969750858843327,0.3285236358642578
group_sweep,layer.0.input,random,57,4,4,"[5, 16, 29, 31]",0.5,position,null,0.11361763626337051,,0.05290709435939789,0.004524681717157364,1.0,0.0,1.0,0.0,0.9485982656478882,0.004209697246551514,0.001571161556057632,0.10540246963500977
group_sweep,layer.0.input,random,58,4,4,"[0, 2, 15, 20]",0.5,position,null,0.14595773816108704,,0.06398699432611465,0.01560458168387413,1.0,0.0,1.0,0.0,0.9388713240623474,0.013936638832092285,0.008473998866975307,0.3540163040161133
group_sweep,layer.0.input,random,59,4,4,"[5, 9, 13, 15]",0.5,position,null,0.1185532733798027,,0.058609046041965485,0.01022663339972496,0.9984076619148254,0.0015923380851745605,0.9968152642250061,0.0031847357749938965,0.9447938799858093,0.008014082908630371,0.005872885696589947,0.17040443420410156
group_sweep,layer.0.input,random,60,4,4,"[1, 19, 22, 28]",0.5,position,null,0.13790790736675262,,0.0719372108578682,0.02355479821562767,0.9968152642250061,0.0031847357749938965,0.993630588054657,0.006369411945343018,0.9394309520721436,0.013377010822296143,0.016775300726294518,0.26472043991088867
group_sweep,layer.0.input,random,61,4,4,"[3, 10, 15, 21]",0.5,position,null,0.13317380845546722,,0.058714039623737335,0.010331626981496811,1.0,0.0,1.0,0.0,0.9435543417930603,0.009253621101379395,0.006221089977771044,0.2532167434692383
group_sweep,layer.0.input,random,62,4,4,"[18, 19, 22, 23]",0.5,position,null,0.12091685086488724,,0.08426813781261444,0.03588572517037392,0.9920381903648376,0.007961809635162354,0.9840764403343201,0.01592355966567993,0.9437467455863953,0.009061217308044434,0.03241320326924324,0.10834169387817383
group_sweep,layer.0.input,random,63,4,4,"[0, 19, 21, 22]",0.5,position,null,0.14781959354877472,,0.10744815319776535,0.059065740555524826,0.9904458522796631,0.009554147720336914,0.9808917045593262,0.019108295440673828,0.9312456250190735,0.02156233787536621,0.04918530210852623,0.41826725006103516
group_sweep,layer.0.input,random,64,4,4,"[3, 8, 26, 30]",0.5,position,null,0.12466694414615631,,0.06039426848292351,0.012011855840682983,1.0,0.0,1.0,0.0,0.9423137903213501,0.0104941725730896,0.00778446439653635,0.27045297622680664
group_sweep,layer.0.input,random,65,4,4,"[1, 3, 15, 29]",0.5,position,null,0.12806425988674164,,0.08495090901851654,0.036568496376276016,0.993630588054657,0.006369411945343018,0.987261176109314,0.012738823890686035,0.9245098233222961,0.028298139572143555,0.02685486525297165,0.504549503326416
group_sweep,layer.0.input,random,66,4,4,"[8, 20, 23, 30]",0.5,position,null,0.12710021436214447,,0.04960201680660248,0.0012196041643619537,1.0,0.0,1.0,0.0,0.9516676664352417,0.001140296459197998,0.0005842880345880985,0.05213594436645508
group_sweep,layer.0.input,random,67,4,4,"[11, 12, 15, 23]",0.5,position,null,0.10543458163738251,,0.050242383033037186,0.0018599703907966614,1.0,0.0,1.0,0.0,0.9510937333106995,0.0017142295837402344,0.0007460461929440498,0.07485437393188477
group_sweep,layer.0.input,random,68,4,4,"[7, 15, 20, 22]",0.5,position,null,0.13981446623802185,,0.05187685042619705,0.0034944377839565277,1.0,0.0,1.0,0.0,0.9495418071746826,0.00326615571975708,0.0018185770604759455,0.1286330223083496
group_sweep,layer.0.input,random,69,4,4,"[0, 2, 26, 27]",0.5,position,null,0.12385306507349014,,0.06362200528383255,0.015239592641592026,1.0,0.0,1.0,0.0,0.9391411542892456,0.013666808605194092,0.0080382926389575,0.35442495346069336
group_sweep,layer.0.input,random,70,4,4,"[11, 24, 27, 31]",0.5,position,null,0.1140715554356575,,0.04926236718893051,0.0008799545466899872,1.0,0.0,1.0,0.0,0.9519995450973511,0.000808417797088623,0.00035309241502545774,0.04446887969970703
group_sweep,layer.0.input,random,71,4,4,"[4, 16, 20, 21]",0.5,position,null,0.14171384274959564,,0.05239098519086838,0.004008572548627853,1.0,0.0,1.0,0.0,0.9491165280342102,0.003691434860229492,0.002129049738869071,0.13754892349243164
group_sweep,layer.0.input,random,72,4,4,"[6, 29, 30, 31]",0.5,position,null,0.11112643033266068,,0.05089043080806732,0.0025080181658267975,1.0,0.0,1.0,0.0,0.9504443407058716,0.0023636221885681152,0.0007617732044309378,0.08757257461547852
group_sweep,layer.0.input,random,73,4,4,"[4, 8, 9, 21]",0.5,position,null,0.14257577061653137,,0.053773004561662674,0.00539059191942215,1.0,0.0,1.0,0.0,0.9478522539138794,0.004955708980560303,0.002923087915405631,0.1510782241821289
group_sweep,layer.0.input,random,74,4,4,"[2, 5, 14, 15]",0.5,position,null,0.12069126963615417,,0.05590418353676796,0.007521770894527435,1.0,0.0,1.0,0.0,0.9459971189498901,0.0068108439445495605,0.003412156365811825,0.16477584838867188
group_sweep,layer.0.input,random,75,4,4,"[9, 11, 20, 30]",0.5,position,null,0.13017438352108002,,0.049511685967445374,0.0011292733252048492,1.0,0.0,1.0,0.0,0.9517466425895691,0.0010613203048706055,0.0004981638048775494,0.04230451583862305
group_sweep,layer.0.input,random,76,4,4,"[2, 9, 12, 18]",0.5,position,null,0.1326560229063034,,0.0509653277695179,0.0025829151272773743,1.0,0.0,1.0,0.0,0.9503626823425293,0.0024452805519104004,0.0008317044121213257,0.10043525695800781
group_sweep,layer.0.input,random,77,4,4,"[8, 22, 25, 26]",0.5,position,null,0.1043582484126091,,0.04995308816432953,0.0015706755220890045,1.0,0.0,1.0,0.0,0.9513382911682129,0.0014696717262268066,0.0006183896330185235,0.06402111053466797
group_sweep,layer.0.input,random,78,4,4,"[1, 3, 12, 24]",0.5,position,null,0.14911505579948425,,0.08984623104333878,0.04146381840109825,0.9920381903648376,0.007961809635162354,0.9840764403343201,0.01592355966567993,0.9217084050178528,0.031099557876586914,0.03075931966304779,0.5485529899597168
group_sweep,layer.0.input,random,79,4,4,"[19, 20, 21, 29]",0.5,position,null,0.13640840351581573,,0.054819490760564804,0.00643707811832428,0.9984076619148254,0.0015923380851745605,0.9968152642250061,0.0031847357749938965,0.9498475790023804,0.002960383892059326,0.00525216618552804,0.04712486267089844
group_sweep,layer.0.input,random,80,4,4,"[1, 24, 28, 31]",0.5,position,null,0.138668954372406,,0.057613834738731384,0.00923142209649086,1.0,0.0,1.0,0.0,0.9443114399909973,0.008496522903442383,0.004039482679218054,0.21930503845214844
group_sweep,layer.0.input,random,81,4,4,"[1, 5, 12, 21]",0.5,position,null,0.14223651587963104,,0.06313986331224442,0.014757450670003891,1.0,0.0,1.0,0.0,0.9392075538635254,0.013600409030914307,0.006220041774213314,0.3068699836730957
group_sweep,layer.0.input,random,82,4,4,"[5, 8, 28, 31]",0.5,position,null,0.1334308236837387,,0.054429326206445694,0.00604691356420517,1.0,0.0,1.0,0.0,0.9472068548202515,0.005601108074188232,0.0023908321745693684,0.15792512893676758
group_sweep,layer.0.input,random,83,4,4,"[11, 12, 23, 31]",0.5,position,null,0.11844982951879501,,0.05016234144568443,0.0017799288034439087,1.0,0.0,1.0,0.0,0.9511656761169434,0.0016422867774963379,0.0007035127491690218,0.07101154327392578
group_sweep,layer.0.input,random,84,4,4,"[5, 9, 28, 29]",0.5,position,null,0.12081579118967056,,0.053466591984033585,0.00508417934179306,1.0,0.0,1.0,0.0,0.9480521082878113,0.004755854606628418,0.001764920074492693,0.1246347427368164
group_sweep,layer.0.input,random,85,4,4,"[9, 12, 17, 28]",0.5,position,null,0.1358029693365097,,0.049756553024053574,0.0013741403818130493,1.0,0.0,1.0,0.0,0.9515053033828735,0.0013026595115661621,0.0005588150816038251,0.03841352462768555
group_sweep,layer.0.input,random,86,4,4,"[2, 5, 9, 15]",0.5,position,null,0.12254331260919571,,0.054969318211078644,0.0065869055688381195,1.0,0.0,1.0,0.0,0.946654200553894,0.006153762340545654,0.0025167157873511314,0.17381525039672852
group_sweep,layer.0.input,random,87,4,4,"[1, 4, 8, 30]",0.5,position,null,0.1420433521270752,,0.06364762037992477,0.01526520773768425,1.0,0.0,1.0,0.0,0.9390340447425842,0.013773918151855469,0.00809809472411871,0.3591790199279785
group_sweep,layer.0.input,random,88,4,4,"[10, 19, 20, 23]",0.5,position,null,0.13712851703166962,,0.05741101875901222,0.009028606116771698,0.9968152642250061,0.0031847357749938965,0.993630588054657,0.006369411945343018,0.9481877684593201,0.004620194435119629,0.007163492031395435,0.06983661651611328
group_sweep,layer.0.input,random,89,4,4,"[2, 8, 18, 23]",0.5,position,null,0.1272992193698883,,0.05086452513933182,0.0024821124970912933,1.0,0.0,1.0,0.0,0.9504764676094055,0.0023314952850341797,0.0009698243229649961,0.08710002899169922
group_sweep,layer.0.input,random,90,4,4,"[1, 19, 21, 22]",0.5,position,null,0.14089955389499664,,0.0785609781742096,0.03017856553196907,0.993630588054657,0.006369411945343018,0.987261176109314,0.012738823890686035,0.9380236864089966,0.014784276485443115,0.023044660687446594,0.2678961753845215
group_sweep,layer.0.input,random,91,4,4,"[10, 17, 18, 21]",0.5,position,null,0.1401021033525467,,0.0499742329120636,0.0015918202698230743,1.0,0.0,1.0,0.0,0.9513344764709473,0.0014734864234924316,0.0007148677832446992,0.03755760192871094
group_sweep,layer.0.input,random,92,4,4,"[2, 7, 8, 14]",0.5,position,null,0.15032142400741577,,0.08140582591295242,0.0330234132707119,0.993630588054657,0.006369411945343018,0.987261176109314,0.012738823890686035,0.9385127425193787,0.014295220375061035,0.027603644877672195,0.2839164733886719
group_sweep,layer.0.input,random,93,4,4,"[8, 10, 23, 28]",0.5,position,null,0.12597833573818207,,0.05142420902848244,0.003041796386241913,1.0,0.0,1.0,0.0,0.9500041604042053,0.002803802490234375,0.0012698048958554864,0.08525371551513672
group_sweep,layer.0.input,random,94,4,4,"[7, 8, 13, 17]",0.5,position,null,0.1539650857448578,,0.07732390612363815,0.02894149348139763,0.9920381903648376,0.007961809635162354,0.9840764403343201,0.01592355966567993,0.9386816620826721,0.014126300811767578,0.02364158444106579,0.3000969886779785
group_sweep,layer.0.input,random,95,4,4,"[3, 12, 26, 27]",0.5,position,null,0.11404132097959518,,0.05952794849872589,0.011145535856485367,1.0,0.0,1.0,0.0,0.9428992867469788,0.009908676147460938,0.006697429344058037,0.27306318283081055
group_sweep,layer.0.input,random,96,4,4,"[18, 23, 25, 29]",0.5,position,null,0.09814812242984772,,0.048778098076581955,0.00039568543434143066,1.0,0.0,1.0,0.0,0.952433705329895,0.00037425756454467773,9.995491564041004e-05,0.013737201690673828
group_sweep,layer.0.input,random,97,4,4,"[10, 11, 26, 27]",0.5,position,null,0.10092920064926147,,0.05106806382536888,0.002685651183128357,1.0,0.0,1.0,0.0,0.950397253036499,0.002410709857940674,0.001218138844706118,0.07753992080688477
group_sweep,layer.0.input,random,98,4,4,"[6, 11, 23, 26]",0.5,position,null,0.10417396575212479,,0.05216901749372482,0.0037866048514842987,1.0,0.0,1.0,0.0,0.9492597579956055,0.0035482048988342285,0.001289065694436431,0.13765954971313477
group_sweep,layer.0.input,random,99,4,4,"[7, 11, 23, 27]",0.5,position,null,0.12319117039442062,,0.05199853330850601,0.0036161206662654877,1.0,0.0,1.0,0.0,0.949429452419281,0.0033785104751586914,0.001898377202451229,0.14223241806030273
group_sweep,layer.0.input,top,,4,4,"[0, 1, 2, 3]",0.75,position,null,0.24642248451709747,,0.37948817014694214,0.3311057575047016,0.918789803981781,0.081210196018219,0.8471337556838989,0.15286624431610107,0.8106951117515564,0.1421128511428833,0.29211926460266113,1.8221409320831299
group_sweep,layer.0.input,bottom,,4,4,"[28, 29, 30, 31]",0.75,position,null,0.16640260815620422,,0.049849919974803925,0.0014675073325634003,1.0,0.0,1.0,0.0,0.9516695141792297,0.001138448715209961,0.000985754537396133,0.026099681854248047
group_sweep,layer.0.input,random,0,4,4,"[0, 9, 19, 20]",0.75,position,null,0.2365218698978424,,0.22293317317962646,0.17455076053738594,0.9681528806686401,0.03184711933135986,0.9363057613372803,0.06369423866271973,0.8863212466239929,0.06648671627044678,0.15089482069015503,0.9968466758728027
group_sweep,layer.0.input,random,1,4,4,"[10, 15, 19, 22]",0.75,position,null,0.1797427386045456,,0.10522598028182983,0.05684356763958931,0.9888535141944885,0.011146485805511475,0.977707028388977,0.02229297161102295,0.9390801787376404,0.013727784156799316,0.05095957592129707,0.21633148193359375
group_sweep,layer.0.input,random,2,4,4,"[7, 8, 24, 30]",0.75,position,null,0.21623551845550537,,0.11450640112161636,0.06612398847937584,0.9840764403343201,0.01592355966567993,0.9681528806686401,0.03184711933135986,0.9218347668647766,0.030973196029663086,0.05436741188168526,0.6563878059387207
group_sweep,layer.0.input,random,3,4,4,"[1, 6, 22, 26]",0.75,position,null,0.1819685399532318,,0.10051905363798141,0.05213664099574089,0.9984076619148254,0.0015923380851745605,0.9968152642250061,0.0031847357749938965,0.9100250601768494,0.04278290271759033,0.03424994274973869,0.8134112358093262
group_sweep,layer.0.input,random,4,4,4,"[4, 16, 20, 28]",0.75,position,null,0.20810963213443756,,0.09296431392431259,0.04458190128207207,0.993630588054657,0.006369411945343018,0.987261176109314,0.012738823890686035,0.9354369640350342,0.017370998859405518,0.03724061697721481,0.4005708694458008
group_sweep,layer.0.input,random,5,4,4,"[6, 16, 17, 27]",0.75,position,null,0.1725006103515625,,0.05622430518269539,0.007841892540454865,1.0,0.0,1.0,0.0,0.9454629421234131,0.007345020771026611,0.002967278240248561,0.23945140838623047
group_sweep,layer.0.input,random,6,4,4,"[3, 20, 27, 28]",0.75,position,null,0.2029775232076645,,0.1387842297554016,0.09040181711316109,0.9792993664741516,0.02070063352584839,0.9585987329483032,0.04140126705169678,0.9102571606636047,0.04255080223083496,0.07689602673053741,0.7438855171203613
group_sweep,layer.0.input,random,7,4,4,"[15, 16, 19, 31]",0.75,position,null,0.17283625900745392,,0.07874099165201187,0.030358579009771347,0.9920381903648376,0.007961809635162354,0.9840764403343201,0.01592355966567993,0.9445559978485107,0.008251965045928955,0.027219492942094803,0.10433053970336914
group_sweep,layer.0.input,random,8,4,4,"[2, 8, 13, 15]",0.75,position,null,0.1850011944770813,,0.18047353625297546,0.13209112361073494,0.9761146306991577,0.023885369300842285,0.9522293210029602,0.047770678997039795,0.9163593053817749,0.036448657512664795,0.11969590932130814,0.48387622833251953
group_sweep,layer.0.input,random,9,4,4,"[5, 8, 21, 31]",0.75,position,null,0.20478090643882751,,0.06614140421152115,0.017758991569280624,1.0,0.0,1.0,0.0,0.9368981719017029,0.015909790992736816,0.009062392637133598,0.37610578536987305
group_sweep,layer.0.input,random,10,4,4,"[6, 15, 18, 29]",0.75,position,null,0.15825387835502625,,0.05572834610939026,0.0073459334671497345,1.0,0.0,1.0,0.0,0.9459458589553833,0.0068621039390563965,0.0026878113858401775,0.23247861862182617
group_sweep,layer.0.input,random,11,4,4,"[20, 24, 27, 30]",0.75,position,null,0.1793786734342575,,0.0649057999253273,0.016523387283086777,0.9968152642250061,0.0031847357749938965,0.993630588054657,0.006369411945343018,0.9475758671760559,0.005232095718383789,0.014561282470822334,0.08566522598266602
group_sweep,layer.0.input,random,12,4,4,"[3, 9, 14, 22]",0.75,position,null,0.20142965018749237,,0.11487538367509842,0.0664929710328579,0.9856687784194946,0.014331221580505371,0.9713375568389893,0.028662443161010742,0.911851167678833,0.04095679521560669,0.053486697375774384,0.7792539596557617
group_sweep,layer.0.input,random,13,4,4,"[3, 9, 10, 26]",0.75,position,null,0.19574804604053497,,0.09430152922868729,0.04591911658644676,0.9920381903648376,0.007961809635162354,0.9840764403343201,0.01592355966567993,0.917339563369751,0.03546839952468872,0.032648421823978424,0.7436079978942871
group_sweep,layer.0.input,random,14,4,4,"[20, 26, 27, 28]",0.75,position,null,0.16750659048557281,,0.08803212642669678,0.03964971378445625,0.993630588054657,0.006369411945343018,0.987261176109314,0.012738823890686035,0.9452869296073914,0.00752103328704834,0.0364091582596302,0.11689376831054688
group_sweep,layer.0.input,random,15,4,4,"[5, 24, 26, 30]",0.75,position,null,0.16862483322620392,,0.06811589002609253,0.019733477383852005,0.9968152642250061,0.0031847357749938965,0.993630588054657,0.006369411945343018,0.9394394159317017,0.013368546962738037,0.012625819072127342,0.2897768020629883
group_sweep,layer.0.input,random,16,4,4,"[1, 2, 17, 31]",0.75,position,null,0.22006477415561676,,0.08152460306882858,0.03314219042658806,1.0,0.0,1.0,0.0,0.9246063232421875,0.028201639652252197,0.020427770912647247,0.6040596961975098
group_sweep,layer.0.input,random,17,4,4,"[0, 13, 14, 22]",0.75,position,null,0.20868760347366333,,0.30653879046440125,0.2581563778221607,0.9490445852279663,0.05095541477203369,0.8980891704559326,0.10191082954406738,0.8648054003715515,0.08800256252288818,0.22871586680412292,1.165069580078125
group_sweep,layer.0.input,random,18,4,4,"[3, 28, 29, 31]",0.75,position,null,0.19441163539886475,,0.1014503687620163,0.05306795611977577,0.9856687784194946,0.014331221580505371,0.9713375568389893,0.028662443161010742,0.9165418148040771,0.03626614809036255,0.04178127273917198,0.6802988052368164
group_sweep,layer.0.input,random,19,4,4,"[7, 8, 12, 19]",0.75,position,null,0.22988897562026978,,0.07906334847211838,0.030680935829877853,0.9952229261398315,0.004777073860168457,0.9904458522796631,0.009554147720336914,0.9306825399398804,0.022125422954559326,0.020405292510986328,0.6172685623168945
group_sweep,layer.0.input,random,20,4,4,"[6, 9, 17, 28]",0.75,position,null,0.2028709053993225,,0.05736375227570534,0.008981339633464813,1.0,0.0,1.0,0.0,0.9443832635879517,0.008424699306488037,0.0036373392213135958,0.266904354095459
group_sweep,layer.0.input,random,21,4,4,"[1, 5, 13, 21]",0.75,position,null,0.2120765596628189,,0.13512271642684937,0.08674030378460884,0.9888535141944885,0.011146485805511475,0.977707028388977,0.02229297161102295,0.8999289870262146,0.0528789758682251,0.0648641586303711,0.8778901100158691
group_sweep,layer.0.input,random,22,4,4,"[4, 7, 18, 23]",0.75,position,null,0.21767674386501312,,0.07960314303636551,0.031220730394124985,0.9952229261398315,0.004777073860168457,0.9904458522796631,0.009554147720336914,0.9306504726409912,0.022157490253448486,0.02258872799575329,0.4660606384277344
group_sweep,layer.0.input,random,23,4,4,"[0, 11, 15, 20]",0.75,position,null,0.2120351642370224,,0.09648541361093521,0.04810300096869469,1.0,0.0,1.0,0.0,0.9152896404266357,0.037518322467803955,0.03351831063628197,0.6864824295043945
group_sweep,layer.0.input,random,24,4,4,"[5, 12, 18, 28]",0.75,position,null,0.19549131393432617,,0.0661834254860878,0.017801012843847275,0.9984076619148254,0.0015923380851745605,0.9968152642250061,0.0031847357749938965,0.9373661875724792,0.01544177532196045,0.009413016028702259,0.35805749893188477
group_sweep,layer.0.input,random,25,4,4,"[14, 18, 23, 29]",0.75,position,null,0.16239570081233978,,0.05033854395151138,0.0019561313092708588,1.0,0.0,1.0,0.0,0.9510251879692078,0.0017827749252319336,0.0009444194729439914,0.0440526008605957
group_sweep,layer.0.input,random,26,4,4,"[11, 20, 22, 23]",0.75,position,null,0.18531160056591034,,0.06491086632013321,0.016528453677892685,0.9952229261398315,0.004777073860168457,0.9904458522796631,0.009554147720336914,0.9472366571426392,0.005571305751800537,0.014592612162232399,0.11607599258422852
group_sweep,layer.0.input,random,27,4,4,"[6, 20, 25, 30]",0.75,position,null,0.18283942341804504,,0.06365198642015457,0.015269573777914047,0.9984076619148254,0.0015923380851745605,0.9968152642250061,0.0031847357749938965,0.9446326494216919,0.008175313472747803,0.010249398648738861,0.241302490234375
group_sweep,layer.0.input,random,28,4,4,"[8, 15, 21, 25]",0.75,position,null,0.1702643632888794,,0.05336610972881317,0.004983697086572647,1.0,0.0,1.0,0.0,0.9484224915504456,0.004385471343994141,0.002786805620416999,0.13652324676513672
group_sweep,layer.0.input,random,29,4,4,"[16, 17, 21, 31]",0.75,position,null,0.19784048199653625,,0.049310702830553055,0.0009282901883125305,1.0,0.0,1.0,0.0,0.9519305229187012,0.0008774399757385254,0.0004773045948240906,0.025752544403076172
group_sweep,layer.0.input,random,30,4,4,"[3, 23, 27, 29]",0.75,position,null,0.16038839519023895,,0.09548408538103104,0.04710167273879051,0.9888535141944885,0.011146485805511475,0.977707028388977,0.02229297161102295,0.9186564683914185,0.03415149450302124,0.03624304011464119,0.6630086898803711
group_sweep,layer.0.input,random,31,4,4,"[10, 17, 23, 26]",0.75,position,null,0.1759800910949707,,0.051893167197704315,0.003510754555463791,1.0,0.0,1.0,0.0,0.9495664834976196,0.0032414793968200684,0.0015495526604354382,0.08705711364746094
group_sweep,layer.0.input,random,32,4,4,"[3, 5, 8, 12]",0.75,position,null,0.2163850963115692,,0.12998461723327637,0.08160220459103584,0.9856687784194946,0.014331221580505371,0.9713375568389893,0.028662443161010742,0.8914893269538879,0.06131863594055176,0.060383740812540054,1.0422453880310059
group_sweep,layer.0.input,random,33,4,4,"[5, 11, 19, 22]",0.75,position,null,0.19347846508026123,,0.12764570116996765,0.07926328852772713,0.9856687784194946,0.014331221580505371,0.9713375568389893,0.028662443161010742,0.9258993268013,0.02690863609313965,0.06725214421749115,0.46689462661743164
group_sweep,layer.0.input,random,34,4,4,"[4, 14, 17, 27]",0.75,position,null,0.19317422807216644,,0.07427085936069489,0.02588844671845436,0.9968152642250061,0.0031847357749938965,0.993630588054657,0.006369411945343018,0.9355835914611816,0.017224371433258057,0.018829982727766037,0.38727664947509766
group_sweep,layer.0.input,random,35,4,4,"[4, 14, 15, 27]",0.75,position,null,0.16360127925872803,,0.10206661373376846,0.05368420109152794,0.9888535141944885,0.011146485805511475,0.977707028388977,0.02229297161102295,0.9304494857788086,0.022358477115631104,0.04568500816822052,0.4237060546875
group_sweep,layer.0.input,random,36,4,4,"[2, 11, 13, 29]",0.75,position,null,0.1791670173406601,,0.10922821611166,0.06084580346941948,0.9888535141944885,0.011146485805511475,0.977707028388977,0.02229297161102295,0.9358740448951721,0.016933917999267578,0.05387704074382782,0.28966188430786133
